Time	G1	G2	G3	G4	G5	G6	G7	G8	G9	G10	G11	G12	G13	G14	G15	G16	G17	G18	G19	G20	G21	G22	G23	G24	G25	G26	G27	G28	G29	G30	G31	G32	G33	G34	G35	G36	G37	G38	G39	G40	G41	G42	G43	G44	G45	G46	G47	G48	G49	G50	G51	G52	G53	G54	G55	G56	G57	G58	G59	G60	G61	G62	G63	G64	G65	G66	G67	G68	G69	G70	G71	G72	G73	G74	G75	G76	G77	G78	G79	G80	G81	G82	G68A	G84	G85	G86	G87	G88	G89	G90	G91	G92	G93	G94	G95	G96	G97	G98	G99	G100
350	0.0153387	0.6405264	0.0609784	0.9080167	0.2544166	0.6479869	0.8400769	0.5349016	1.0380405	0.0561448	0.3015402	0.7501102	0.0178888	0.8583745	0.0466417	0.6813618	0.9951830	0.4226803	0.1070801	0.5169747	0.0047215	0.0533690	0.0827975	0.5126940	1.0569667	0.2616035	0.7439293	0.5352875	0.9970957	1.0704270	0.7126712	0.1277826	0.9360736	0.3343150	0.8995968	0.0232636	0.9248571	0.4658413	0.1678404	0.9578164	0.3865870	0.7107642	0.4262183	0.3210246	0.7274977	0.4635639	0.5735357	1.0065238	0.6556832	0.2261654	0.6267377	0.1639501	0.4550790	1.0643194	0.5955112	0.1875024	0.3186171	0.7360526	0.1354182	0.3358379	0.3214200	0.3320196	0.0196262	0.4427820	0.1387088	0.5483216	0.9530989	0.7536172	0.8889692	0.3102775	0.7243251	0.0350794	0.5065995	0.1482588	0.6143497	0.4238295	0.2926363	0.5622050	0.7743193	0.7942255	0.1996575	0.4282127	0.4716142	0.7010653	0.7483380	0.3010438	0.4333484	0.4612316	0.9524965	0.4388488	0.7892575	0.3710896	0.0424905	0.9180179	0.8652191	0.9353410	0.8069812	0.0044354	0.5992015	0.2887790
400	0.0117307	0.6146496	0.0443039	0.8967105	0.2248992	0.5961765	0.8029426	0.5198110	1.0186267	0.0457535	0.3093755	0.7705370	0.0163420	0.9954798	0.0222201	0.5996133	0.8575635	0.5344553	0.1012598	0.4775165	0.0007915	0.0505446	0.0618822	0.5361706	1.0069498	0.2528092	0.7173191	0.5530341	0.8985601	1.0544354	0.6573928	0.1915592	0.9922327	0.3113994	0.8410120	0.0211794	0.9494346	0.4688698	0.1464506	0.8809388	0.3757299	0.7332518	0.4043060	0.3305713	0.6193617	0.3657683	0.6127173	0.9864781	0.5371010	0.2116617	0.5487874	0.1635597	0.4743026	0.9794309	0.6143857	0.1909670	0.2861217	0.7742273	0.1590645	0.3005423	0.3233841	0.3856811	0.0369843	0.4774366	0.1324785	0.5104359	1.0254087	0.8716210	0.9478257	0.3362112	0.8268570	0.0479551	0.6016189	0.2129580	0.6680096	0.3774995	0.3087261	0.5625010	0.7751254	0.8527967	0.2108203	0.3904070	0.4918036	0.6553542	0.7905299	0.2341367	0.4243165	0.4846480	1.0667339	0.3485466	0.8494787	0.4224207	0.0293974	0.8805000	0.8595871	0.9481748	0.8752613	0.0007190	0.6793179	0.2786253
450	0.0071340	0.7304384	0.0498587	0.9194318	0.2421307	0.6348132	0.8185497	0.4900238	0.8678683	0.0480416	0.3271974	0.7435941	0.0137279	1.0960199	0.0207622	0.6051004	0.6379341	0.4841049	0.0773746	0.5995731	0.0068083	0.0727870	0.0724367	0.4875780	0.9257727	0.2301009	0.6760929	0.6159914	1.0066854	1.0317264	0.6419361	0.1426563	0.9282106	0.3375471	0.8854714	0.0089785	0.9199205	0.4654168	0.1536925	0.9032395	0.3842105	0.6926268	0.3469597	0.3163598	0.7113853	0.3358171	0.6735762	0.9386395	0.4989257	0.2523169	0.5436205	0.1552168	0.4763222	0.9596408	0.5371265	0.2063153	0.3648077	0.7016868	0.1723942	0.2903238	0.3170132	0.3109051	0.0790399	0.4012212	0.0879368	0.4764644	1.1858797	0.8635733	0.9658074	0.4625395	0.7449721	0.0525482	0.6666322	0.2253130	0.7520839	0.4013981	0.3713498	0.6119803	0.7957333	0.8243564	0.1624048	0.4235440	0.4814841	0.5776152	0.7549797	0.2653942	0.4287255	0.4238550	1.0424358	0.3642848	0.9155326	0.3842707	0.0319306	0.9248229	0.8713973	0.9465467	0.7588318	0.0008529	0.6548684	0.2870557
500	0.0028843	0.9031106	0.0296536	0.9168811	0.2357982	0.6080940	0.8739979	0.5329249	0.9012461	0.0512281	0.3346366	0.8259781	0.0158871	1.0419331	0.0130443	0.6216230	0.7770855	0.4546408	0.0849861	0.5147852	0.0147685	0.0315041	0.0699531	0.5422342	1.0190550	0.2886332	0.7151482	0.5603946	1.0488025	1.0956436	0.6549727	0.1448071	0.9185978	0.3327956	0.8618332	0.0147785	1.0179545	0.4073914	0.1295438	0.9542815	0.3954754	0.7446882	0.3367613	0.2869692	0.5730452	0.3033990	0.6038398	0.9083742	0.5839097	0.2155602	0.4973750	0.1828319	0.5379423	0.9478029	0.5129125	0.2098796	0.3265363	0.7322709	0.1623743	0.2486618	0.2781707	0.3917725	0.0582959	0.3959108	0.1028480	0.4810010	1.0893186	0.8563428	0.9411161	0.5672219	0.7995304	0.0381276	0.7145410	0.1984439	0.7848433	0.4074961	0.3284318	0.5769401	0.8199398	0.8751515	0.2006153	0.3639646	0.4581130	0.5989365	0.7408828	0.2942321	0.4717820	0.3903397	0.9729649	0.3885006	0.8052535	0.3809724	0.0304199	0.8612000	0.9472709	0.8696722	0.7820727	0.0009268	0.7055138	0.2737484
550	0.0040801	0.8637965	0.0480918	0.9035116	0.2442543	0.5768412	0.4575966	0.5607799	0.8891449	0.0490576	0.3408212	0.8184819	0.0215692	1.1600383	0.0102720	0.6458842	0.8726125	0.3284059	0.1208815	0.5225990	0.0072574	0.0558640	0.0993856	0.4269393	0.9477844	0.2605405	0.7376765	0.5072736	1.0695127	0.9066024	0.7438745	0.1475739	0.9543585	0.1782432	0.9528002	0.0928398	0.9039882	0.4205402	0.1609987	0.9123800	0.3610157	0.4856219	0.6029959	0.2833281	0.5931593	0.3215804	0.6535221	0.9827607	0.5424924	0.2041581	0.5138870	0.1990482	0.5515527	0.9032064	0.5346878	0.2159849	0.2168080	0.7546665	0.2829496	0.2275589	0.3173717	0.3802214	0.0911248	0.2387153	0.1199246	0.4935257	1.1148157	0.9568098	0.9985066	0.5194428	0.6646709	0.0373842	0.6788867	0.2339680	0.7475023	0.4671423	0.3742355	0.6529703	0.7858481	0.8682572	0.1852529	0.3285891	0.4435045	0.5678437	0.6255401	0.2894515	0.4728605	0.3715308	0.8587462	0.4301380	0.7772583	0.3137872	0.0495761	0.9134460	0.9126702	0.8568774	0.8171415	0.0023106	0.7088702	0.2636474
600	0.0054177	0.8733553	0.0531171	0.7366927	0.2417428	0.5144378	0.1837260	0.5530970	0.9399601	0.0391794	0.3341287	0.7561896	0.0220049	0.9767597	0.0161976	0.5815217	0.9308199	0.2277748	0.0973908	0.4988600	0.0144244	0.0454853	0.1404791	0.4203844	1.0049695	0.2592328	0.7151111	0.5358392	0.9682183	0.8326437	0.6535407	0.1223386	0.9023818	0.0981831	0.8251885	0.1518352	1.0547832	0.5298458	0.1690564	0.9416870	0.2812473	0.3869660	0.7422272	0.2863539	0.5528391	0.3576839	0.6633154	0.9492318	0.5740396	0.2179783	0.4610647	0.1102544	0.7364322	0.9814203	0.4988218	0.1763240	0.1903381	0.7033156	0.3676183	0.2070643	0.3776129	0.4063094	0.0849818	0.2021464	0.1204027	0.5250035	0.9825496	0.9365388	0.9512175	0.5211961	0.7020106	0.1513274	0.6911850	0.2229655	0.7133296	0.4772118	0.3967265	0.6069349	0.8186809	0.9159315	0.3072805	0.4393199	0.4349459	0.5698834	0.4811872	0.2719717	0.4443184	0.5073666	0.6930085	0.4535933	0.6588648	0.2581028	0.0935837	0.8649309	0.9019162	0.6962770	0.8160120	0.0012951	0.6934057	0.2721339
650	0.0089992	0.8576735	0.0520665	0.7850827	0.3144789	0.3862485	0.0786533	0.5351070	0.9459518	0.0399581	0.4295069	0.7924172	0.0246816	0.9916510	0.0237947	0.5944440	0.8651437	0.1965150	0.0821252	0.4956891	0.0050489	0.0363103	0.1121842	0.4976245	0.9845681	0.2959250	0.7354205	0.5593996	0.9905320	0.6527768	0.5784684	0.1859116	0.9729157	0.0822079	0.7708417	0.1350365	0.9650642	0.4889953	0.1311190	0.9577298	0.1870731	0.3932136	0.9142702	0.2592439	0.5469134	0.3714165	0.5978885	1.0731590	0.4430434	0.2186651	0.4951041	0.0889779	0.7358182	0.9419114	0.5890988	0.1607204	0.1045803	0.5715279	0.4707469	0.1336554	0.3151129	0.4394453	0.0575601	0.1861126	0.1285577	0.4945091	0.8895868	0.8609947	0.9483973	0.5381463	0.7689137	0.2236757	0.5456266	0.2886037	0.6187067	0.4836542	0.4213159	0.5943654	0.7785076	0.9331469	0.4261732	0.4534764	0.4131608	0.5155777	0.3654889	0.2053646	0.5010318	0.6582203	0.6980771	0.4567371	0.5542928	0.2493969	0.1790790	0.9329394	0.9298850	0.5636452	0.7349105	0.0037849	0.6489294	0.3738021
700	0.0051959	0.7294281	0.0683638	0.7225211	0.4397996	0.3239336	0.0370884	0.4959390	0.9875233	0.0390119	0.3988368	0.7524710	0.0303381	1.0258215	0.0233606	0.6022127	0.9899384	0.2001787	0.1563009	0.6539024	0.0016289	0.0286915	0.1053422	0.4742552	0.9040885	0.2693449	0.6910451	0.5245652	0.9342607	0.7302622	0.5782571	0.1637535	0.9675622	0.0599851	0.6767308	0.1800108	0.9877562	0.4894604	0.1931413	0.9274367	0.1750092	0.4801425	0.9733645	0.3028381	0.5410322	0.3582608	0.6859365	1.0186329	0.5170003	0.2195371	0.5736274	0.0361351	0.9025494	0.7999662	0.6813698	0.1596235	0.0634424	0.4681851	0.4905400	0.1419910	0.1935870	0.4002327	0.0267151	0.1589101	0.1666762	0.4860939	0.8348096	0.9203046	0.9429609	0.5019903	0.7009075	0.1727035	0.5048480	0.2651921	0.5444441	0.4731347	0.4960299	0.5669092	0.7800237	0.8743073	0.4747098	0.4779036	0.3679658	0.4999195	0.3407803	0.2052301	0.5531405	0.7731367	0.8384207	0.4251930	0.6443703	0.2408502	0.1662202	1.0040415	0.8499750	0.5174436	0.7430874	0.0018891	0.5469325	0.3876541
750	0.0088968	0.7263037	0.0427173	0.7706351	0.4208522	0.3191392	0.0313435	0.5167351	1.0850649	0.0477033	0.3991067	0.8292090	0.0385847	1.1080230	0.0119915	0.4403944	0.9543113	0.2488876	0.1699214	0.5421400	0.0040650	0.0486789	0.1091780	0.4984101	0.9801816	0.2414070	0.5986114	0.5271886	1.0060585	0.6855918	0.6228949	0.1850168	0.9706245	0.0655313	0.5060605	0.1828245	0.9830969	0.4869312	0.1957727	0.9205980	0.1314655	0.5146270	0.9874477	0.2795935	0.6303562	0.4738539	0.6587009	1.0355303	0.5754082	0.1853265	0.5893473	0.0498067	0.8491536	0.8774628	0.5040396	0.1298162	0.1009897	0.5675240	0.4721262	0.2494926	0.2766456	0.4756050	0.0315957	0.1453004	0.2085072	0.5596557	0.9513922	0.8933131	0.9187235	0.4739408	0.6926613	0.1203603	0.4020906	0.2763068	0.6083417	0.4637436	0.5074602	0.5683766	0.7552837	0.9054728	0.5051814	0.4110815	0.3897043	0.5375680	0.3026820	0.2421082	0.6104716	0.8102087	0.6874466	0.3923338	0.6931198	0.2585960	0.1943542	0.9147988	0.7550938	0.6356434	0.6799756	0.0035120	0.4503283	0.4322280
800	0.0060899	0.6184814	0.0633273	0.7245861	0.4235247	0.2327885	0.0259980	0.4858207	1.1771578	0.0456084	0.3976262	0.8257893	0.0152489	1.0644484	0.0220098	0.5214631	0.9288281	0.2520994	0.1375143	0.5296165	0.0043651	0.0563862	0.1124277	0.5102538	1.0026999	0.3190070	0.6579344	0.6455735	1.0199612	0.7144220	0.5736534	0.2227158	1.0277120	0.0821180	0.4768019	0.1749432	0.9450672	0.5077787	0.1487638	0.8133490	0.1831751	0.6339574	0.9767899	0.3258921	0.6384007	0.5823208	0.6423639	1.0149645	0.5903916	0.1847218	0.5230185	0.0226181	0.8355419	1.0003443	0.4435832	0.1189305	0.0861125	0.6040931	0.4407881	0.4017973	0.3040256	0.4717631	0.0335505	0.1325990	0.2120353	0.5285233	1.0395789	1.0036297	0.9486438	0.5247191	0.6383293	0.1133548	0.2950925	0.3050307	0.5618469	0.4499286	0.5655971	0.5163536	0.7950034	0.7508895	0.5277154	0.4641286	0.4102333	0.4669166	0.3252891	0.2978023	0.6266058	0.9032733	0.7056020	0.5053016	0.7144031	0.3643344	0.3034777	0.8923168	0.6866454	0.6998437	0.5480801	0.0041786	0.3483854	0.4302927
850	0.0091877	0.6048167	0.0562912	0.7499599	0.4014077	0.2950814	0.0222995	0.4593486	0.9615930	0.0643226	0.4778332	0.8494806	0.0052627	0.9803057	0.0302619	0.5855786	0.9963745	0.2335425	0.1120856	0.5505936	0.0025348	0.0393868	0.0957457	0.4445666	0.9672103	0.3143501	0.5989262	0.5455092	1.0140896	0.6777134	0.6749186	0.2718922	1.0498766	0.1036807	0.5667594	0.1713270	0.9444163	0.5303039	0.1201998	0.7538893	0.2186699	0.6479947	1.0743681	0.3233057	0.7048528	0.6071025	0.5808831	0.9715940	0.6401696	0.1637130	0.5337647	0.0202309	0.7725575	0.9774373	0.3764508	0.0985277	0.0418890	0.5083466	0.3845032	0.3702810	0.3379282	0.4225218	0.0815781	0.1661418	0.2241806	0.5307365	0.9426398	0.8835408	0.9785717	0.4442924	0.7226099	0.0642200	0.2041736	0.3268286	0.5779939	0.4876069	0.6111598	0.4870900	0.8275996	0.8066408	0.6184121	0.5257822	0.4052049	0.4848830	0.3294773	0.2014532	0.5549760	0.8822422	0.6295191	0.4088481	0.7382361	0.3791486	0.2909497	0.9628239	0.7651702	0.6740143	0.5618117	0.0024846	0.4661451	0.4701037
900	0.0040283	0.5780973	0.0329353	0.8656680	0.4187064	0.3343905	0.0158321	0.4804597	0.9599386	0.0551570	0.4507796	0.8134176	0.0165335	1.1277416	0.0404066	0.6202350	0.8571370	0.2571864	0.1031806	0.5521289	0.0018166	0.0331176	0.1189753	0.4987777	0.9374062	0.2932316	0.6602588	0.6154808	0.9580051	0.6359383	0.6884766	0.2321232	1.0485040	0.1109662	0.6501740	0.1238579	0.9219180	0.4971762	0.1460548	0.8715193	0.2461161	0.6713782	0.9779500	0.3498176	0.6096219	0.6057082	0.6258467	0.9151823	0.6147552	0.1535246	0.4912213	0.0323617	0.7913435	0.9865600	0.3774496	0.0626408	0.0257678	0.5304629	0.3726595	0.3339954	0.2840575	0.4023760	0.0773537	0.1422870	0.2262474	0.5553746	0.9425101	0.7751577	1.0250499	0.4826840	0.6517384	0.0521189	0.1838608	0.3549798	0.6048546	0.5840977	0.6379068	0.5020772	0.8103757	0.7966186	0.5879771	0.4961699	0.3891689	0.5362578	0.3869634	0.2221018	0.5125856	0.8515989	0.6649912	0.4048357	0.7812511	0.4061476	0.2582766	1.0289940	0.7966017	0.6676014	0.6771797	0.0018420	0.4878494	0.4528018
950	0.0041739	0.6299047	0.0274548	0.8103954	0.4447073	0.4570597	0.0240635	0.4984298	1.0225552	0.0419369	0.4151178	0.7473208	0.0289463	1.0214346	0.0328175	0.6748977	0.9069446	0.2462306	0.0894393	0.5432431	0.0022251	0.0427245	0.1298149	0.4978093	0.8913188	0.3218728	0.6121468	0.5572621	1.0664737	0.6740297	0.5868529	0.2205026	0.8742706	0.0736584	0.7184632	0.1511008	0.9414218	0.4768315	0.1760675	0.9204368	0.3053348	0.5547613	0.9741166	0.3142666	0.6612197	0.5358250	0.5805858	1.0035221	0.5741651	0.1262788	0.5355983	0.0349481	0.7625112	1.0412586	0.4968415	0.1128198	0.0036999	0.4968325	0.4647198	0.2763875	0.2699462	0.3720212	0.0735529	0.1223843	0.2151300	0.5724388	0.9989980	0.7819191	1.0670569	0.6158634	0.7021695	0.0665385	0.2284450	0.3081426	0.6678798	0.5233138	0.6213637	0.5072500	0.9311822	0.7777144	0.5685249	0.5242454	0.4384356	0.5504327	0.3233143	0.1869754	0.5820007	0.8248957	0.7585847	0.3910898	0.7380763	0.4481057	0.2814107	0.9483002	0.7814373	0.6321896	0.6723474	0.0063606	0.5163419	0.3723408
1000	0.0075946	0.6987641	0.0328794	0.7923247	0.3248836	0.4655397	0.0185511	0.4993003	0.9955932	0.0603330	0.3947543	0.7935271	0.0255774	1.0311036	0.0327401	0.6784949	0.8536316	0.2107521	0.1077873	0.5558112	0.0042578	0.0237728	0.1213557	0.4639437	0.9415331	0.3272537	0.5695064	0.6015736	1.0236198	0.6797358	0.5192059	0.2601811	0.9438987	0.0724424	0.5732914	0.1806892	1.0066475	0.4953190	0.1682553	0.9635176	0.2395384	0.5252743	1.0247524	0.3127300	0.6840477	0.5115090	0.6345528	1.0300142	0.5131653	0.1303300	0.5347181	0.0282430	0.6747311	1.0529046	0.4466411	0.1538750	0.0165323	0.4639502	0.4527461	0.3148266	0.2757194	0.3028760	0.0622533	0.1199415	0.1761238	0.6334503	1.0335502	0.8590078	0.8838242	0.7013477	0.6402139	0.0987247	0.2037358	0.3908431	0.6063234	0.5105759	0.4958906	0.4986633	0.9197943	0.8947378	0.5456950	0.4305234	0.4374280	0.4761043	0.3520781	0.1827465	0.5912075	0.8589128	0.7149649	0.3726856	0.7397515	0.4763202	0.3000184	0.9080894	0.8335810	0.6173397	0.6553930	0.0111809	0.5055602	0.3451418

0	0.0054912	0.7447631	0.0642527	0.8210472	0.2921471	0.5880082	0.0225722	0.4838091	0.9656195	0.0443711	0.4306447	0.6975475	0.0147112	0.9749427	0.0282003	0.6737723	0.9913921	0.1651804	0.1197632	0.5242371	0.0067494	0.0365355	0.1255950	0.4302496	1.1112670	0.2854071	0.6175497	0.6031904	0.8850846	0.6937330	0.7099076	0.2045984	0.9118438	0.0563209	0.7272756	0.2074722	0.9455934	0.5184240	0.1652896	0.9267332	0.2747902	0.6682682	1.0442520	0.2641483	0.6140724	0.4728385	0.6302928	1.0226727	0.6634131	0.2133879	0.4887097	0.0381828	0.7228903	0.9853291	0.5485595	0.1062818	0.0613356	0.5268821	0.4588654	0.2251687	0.2840861	0.4368842	0.0884648	0.1875157	0.2120565	0.5545848	0.8928975	0.9052471	0.9261154	0.5926021	0.7848168	0.1676130	0.2934991	0.2870831	0.6595986	0.5726836	0.5456937	0.5306169	0.8687033	0.9647560	0.4905623	0.4923850	0.3680029	0.5405728	0.3727826	0.2236655	0.6425572	0.9691270	0.6764887	0.4389795	0.7060530	0.3463237	0.2803171	0.9766520	0.7972715	0.5442647	0.5465106	0.0032703	0.5090797	0.4472386
50	0.0907374	0.5875651	0.0646703	0.7579375	0.3946827	0.5686345	0.0317259	0.4944907	0.9527395	0.0494111	0.2588852	0.7493611	0.0321348	0.6120228	0.0274492	0.7782180	0.9647396	0.2298534	0.1342617	0.5401841	0.0011051	0.0516789	0.0935561	0.6235972	1.0007149	0.2513776	0.6481870	0.4585889	0.8939102	0.6288463	0.6907337	0.2300746	0.9699492	0.3022232	0.4527102	0.1724386	0.8510230	0.4368480	0.1377686	0.9125932	0.4466029	0.5076393	0.7767294	0.2740567	0.6151155	0.3732854	0.5899654	1.1539219	0.6655199	0.1218705	0.5392634	0.0621704	0.7682338	0.9700595	0.4671242	0.1012478	0.0572995	0.5361877	0.4590327	0.4513121	0.1978172	0.4661237	0.0452149	0.0736652	0.1846341	0.5964849	1.0213389	0.8430016	0.8026641	0.7068524	0.6795785	0.0842224	0.3270190	0.4008799	0.5873943	0.5416676	0.6760432	0.5589310	0.7499409	0.8448411	0.5386624	0.3614822	0.5032745	0.6736207	0.3643286	0.2282198	0.6101350	0.8427442	0.6006842	0.3687773	0.6225861	0.3331535	0.3262944	0.6567439	0.5246063	0.5467188	0.6223866	0.0085347	0.5185682	0.3186707
100	0.1297833	0.3883609	0.0649659	0.7133855	0.2862430	0.7400174	0.0219377	0.5622066	0.9931759	0.1556331	0.1470113	0.7914399	0.0918114	0.4477566	0.0195341	0.8144208	0.9066847	0.1862615	0.1612507	0.5257787	0.0019363	0.0528622	0.0681985	0.7532061	1.0866711	0.2878816	0.6273954	0.4544428	0.8797235	0.6725640	0.6255457	0.2478120	0.9101981	0.4905818	0.2833806	0.1733889	0.7733654	0.4915177	0.1504987	0.9548890	0.5524104	0.4388725	0.7281388	0.2086743	0.6568114	0.3983257	0.5551554	1.0226874	0.5577681	0.1870123	0.6068627	0.0976829	0.7193222	0.8989115	0.4021903	0.0889820	0.0787401	0.5911377	0.4980163	0.5898473	0.1493760	0.4643921	0.0856328	0.0632789	0.1003446	0.4977195	1.0264024	0.8878373	0.9305671	0.4731917	0.6495085	0.1007661	0.3691965	0.4319835	0.5412822	0.4830966	0.7818755	0.4721525	0.7868970	0.8142365	0.5873990	0.2406580	0.7357773	0.8550543	0.3431451	0.2854335	0.4161727	0.6595361	0.6865970	0.3598605	0.6957562	0.3106950	0.3458545	0.3906547	0.3615325	0.5917560	0.6613555	0.0035254	0.6172356	0.3287061
150	0.1659319	0.4050126	0.0645083	0.5348338	0.1402175	0.9864798	0.0996114	0.5825776	1.0705344	0.4467205	0.1146364	0.6079381	0.1547374	0.4507749	0.0340636	0.8448640	0.8887007	0.1999978	0.1130752	0.5704114	0.0049853	0.0555596	0.0628781	0.7564144	0.9485378	0.3159416	0.6905964	0.5594445	0.9116578	0.6817507	0.5468951	0.2848836	0.8926799	0.5853596	0.1612468	0.1964020	0.7848435	0.5228731	0.1898111	0.9563420	0.4892491	0.3414418	0.6361355	0.2278438	0.6214380	0.4653547	0.6017818	0.9264950	0.5724388	0.2261313	0.5853925	0.1399965	0.6667143	0.9350383	0.4063230	0.0835590	0.0769104	0.6193673	0.4816195	0.5572815	0.1289500	0.4284191	0.1481780	0.0689238	0.0542651	0.5029265	0.9801186	0.8685801	0.9441543	0.5519427	0.6233992	0.2572558	0.5550267	0.4282642	0.5142232	0.4237450	0.9786859	0.4053409	0.8412394	0.7380739	0.6161023	0.1450637	0.6927252	0.8462154	0.3135520	0.3409782	0.4260246	0.5338344	0.5803082	0.3806326	0.6702849	0.3505615	0.2628131	0.2946949	0.1855388	0.6068293	0.6051261	0.0042367	0.6295194	0.4635653
200	0.2156246	0.3932023	0.0742904	0.4955967	0.0625910	0.9309636	0.2793048	0.5590745	0.9655180	0.4555309	0.1804119	0.3778040	0.2134088	0.4262659	0.0308485	0.9967732	0.9208852	0.2752147	0.1305563	0.6248354	0.0103189	0.0499976	0.0512963	0.8740163	0.9961507	0.3572175	0.6996664	0.5655204	0.8422509	0.6518583	0.5644144	0.3957153	0.8444459	0.4877051	0.0854609	0.2012567	0.6661483	0.5053471	0.1712202	0.9101132	0.4563370	0.2509312	0.6194421	0.2550388	0.5930619	0.3487735	0.6368313	0.8697661	0.6090879	0.2714035	0.6074457	0.1088800	0.5896392	0.9430601	0.5213684	0.1691047	0.0692604	0.6437252	0.4516212	0.5214112	0.0963657	0.4079641	0.2639711	0.1245820	0.0434081	0.4512636	0.9789677	0.7578079	1.0207564	0.6597335	0.5880658	0.4914525	0.6147813	0.4073469	0.5173888	0.4291798	0.9023136	0.3500492	0.7901758	0.7612468	0.5994207	0.0717686	0.5984897	0.9002317	0.2743808	0.4781434	0.4509735	0.3947020	0.5664275	0.4035038	0.6928425	0.3670955	0.3235193	0.3774775	0.1318878	0.5745580	0.4978749	0.0041196	0.6876718	0.7187864
250	0.1803344	0.3512502	0.0937228	0.4443614	0.0640764	1.0106837	0.3818847	0.5745365	0.9484723	0.3624189	0.1535677	0.3547408	0.2360476	0.4866877	0.0267405	0.8951680	0.9144733	0.2905036	0.0969620	0.6270879	0.0049820	0.0323101	0.0542201	0.8978612	0.9973504	0.4767579	0.7078391	0.5885261	0.9023517	0.6718133	0.6476800	0.4154140	0.8765543	0.5052693	0.0592507	0.2509663	0.6122602	0.5054540	0.1833047	0.9098379	0.4488143	0.2152800	0.6010348	0.3257795	0.5844377	0.3073492	0.6798153	1.0307640	0.5472277	0.3163394	0.5460285	0.0946167	0.4996480	0.8811569	0.7732234	0.3275251	0.1206735	0.7270619	0.5342968	0.4844854	0.0916187	0.3990156	0.3689635	0.1110571	0.0388782	0.3899018	1.0086655	0.6157303	0.9510458	0.7064225	0.6047640	0.5424882	0.6037807	0.4114644	0.5517422	0.4217572	0.9247700	0.3268405	0.8098913	0.8426173	0.5007601	0.0652964	0.7029857	0.8274911	0.3468795	0.5910572	0.4306158	0.3312166	0.5349839	0.3578542	0.5862235	0.3509570	0.4064077	0.4055106	0.0938439	0.5619627	0.5422884	0.0222513	0.6491010	0.7936158
300	0.2337507	0.3632442	0.1153005	0.4398280	0.0279539	0.8592740	0.3705478	0.5910541	0.8474142	0.4647407	0.1115494	0.2762474	0.2334095	0.4874548	0.0406304	0.9593796	0.9130720	0.3722578	0.1018968	0.7005607	0.0095320	0.0313364	0.0738654	0.8275005	1.0010074	0.4840567	0.7016801	0.6224294	0.9578552	0.7040584	0.6161904	0.4051952	0.8562690	0.4929429	0.0387602	0.3276164	0.5882549	0.4850993	0.1708421	0.9730287	0.4452851	0.1659227	0.5575646	0.3278140	0.6095925	0.2947232	0.6888863	1.0256520	0.4805850	0.3202801	0.5241643	0.0758011	0.4907145	0.9519755	0.8721199	0.4297071	0.0894381	0.7749240	0.5097383	0.4537035	0.1003992	0.5028617	0.3515089	0.1048768	0.0479820	0.4022540	0.9443505	0.6530852	0.8957409	0.5628017	0.4957159	0.5698447	0.5805071	0.4361193	0.4646705	0.4099531	0.9202891	0.3796200	0.7896647	0.8781562	0.3905846	0.0475638	0.6704548	0.9878044	0.3784100	0.7303234	0.4170143	0.2785667	0.5146902	0.3647073	0.5433658	0.3289993	0.4744184	0.3800896	0.0769490	0.5510446	0.5168298	0.0518138	0.7945786	0.6803698
350	0.2390966	0.3425625	0.1269744	0.4385937	0.0236706	0.9275410	0.3719174	0.6379945	0.8279043	0.7017039	0.0766071	0.2856741	0.2293662	0.4512626	0.0330595	1.0032865	0.9782762	0.3574592	0.0863656	0.7687300	0.0038591	0.0452863	0.0393864	0.8667097	0.8330511	0.4798364	0.7259027	0.6280481	0.9784968	0.6837279	0.6094239	0.3051685	0.8887750	0.4813708	0.0308512	0.3480681	0.6252665	0.5414904	0.1593979	1.0997330	0.3780425	0.1354274	0.5246051	0.3038862	0.6759819	0.2694774	0.6684223	1.0710880	0.5297118	0.2806754	0.5649330	0.0991234	0.4337690	1.0014927	0.8790712	0.3942360	0.1026648	0.8898302	0.4801058	0.4504747	0.0876798	0.4638198	0.2830275	0.1126937	0.0317112	0.4616302	0.9775063	0.5644252	0.8642254	0.4946108	0.5122427	0.6993669	0.7061561	0.4223905	0.4682690	0.4086352	0.9304640	0.3206116	0.9461588	0.7787923	0.3281330	0.0554791	0.5878250	1.1200996	0.4085708	0.8377143	0.3842368	0.2350753	0.5876676	0.3438061	0.5406325	0.2340658	0.4758512	0.3552069	0.0931431	0.5644192	0.6408971	0.1160787	0.7513977	0.7687287
