"Time"	YDR216W	YKL015W	YGL181W	YGL254W	YMR019W	YJR147W	YOL089C	YCR096C	YCR097W	YCL066W	YLR366W	YER171W	YHL032C	YDR223W	YMR017W	YDL159WA	YPL092W	YOL154W	YBR226C	YAR050W	YJL193W	YCL039W	YHL035C	YDR084C	YDL117W	YDL050C	YNL268W	YKL178C	YKL005C	YDR292C	YNL014W	YFR007W	STA3	YKL197C	YOR056C	YFR042W	YJL195C	YLR126C	YKL176C	YBR292C	YLL056C	YBR227C	YMR118C	STA1	YAL067C	YKL175W	YOR263C	YDL119C	YDR057W	YCR039C	YJR140C	YPL215W	YCR108C	YMR303C	YJR141W	YDL073W	YOR057W	YLR212C	YNL050C	YOL086C	YHR155W	YNL270C	YPL243W	YBL064C	YGR257C	YBR228W	YDL206W	YFR041C	YDR071C	YHR028C	YDR099W	YDR210WD	YJR013W	YEL020C	YPR118W	YNL114C	YLR311C	YGR107W	YAL022C	YOL155C	YDR282C	YDL024C	YLL059C	YMR238W	YMR041C	STA2	YBL063W	YAL065C	YLR312WA	YPL147W	YLL055W	YLR365W	YBR257W	YBR256C	YKL219W	YLR143W	YOR368W	YGR027WA	YOL164WA	YLR410WB
2	1.0000000	0.3811597	0.2895174	0.4645258	0.9724962	1.0000000	0.9918585	0.7323827	0.2557087	0.6144889	0.9982764	0.5645709	0.1176264	0.0743302	0.3460003	0.1491681	0.8187065	0.5566220	0.2424283	0.4674979	0.9718148	0.8644254	0.9276842	0.7848501	0.9609937	0.8315588	0.9912009	0.8075423	0.6925283	0.9954352	0.3881816	0.5388833	0.3425569	0.3799651	0.9710319	0.8506986	0.6101633	0.1654906	0.7939315	0.0315806	0.1161594	0.0443860	0.1944559	0.9003459	0.8950021	0.1059452	0.7935143	0.0401288	0.0523957	0.2283663	0.5064080	0.9894949	0.9242061	0.7591451	0.0751451	0.5892529	0.0571757	0.5901276	0.9965726	0.9620487	0.1586912	0.4540027	0.9600033	0.0578100	0.9715829	0.0934952	0.4061284	0.3109673	0.2198471	0.5173815	0.0441074	0.1149809	0.2409519	0.9093526	0.0131408	0.2587380	0.6863808	0.6089153	0.6331352	0.9957753	0.3967022	0.1054356	0.9923818	0.4127608	0.0942067	0.8382960	0.0144224	0.4921948	0.9307022	0.7711254	0.0285602	0.9996988	0.3256964	0.3956456	0.1745362	0.8437391	0.3259452	0.8267124	0.6371181	0.8436412
3	1.0000000	0.3811597	0.2895168	0.4645224	0.9733417	1.0000000	0.9880096	0.7323788	0.2557132	0.6144739	0.9983105	0.5645709	0.1176264	0.0732150	0.3430854	0.1491681	0.8186891	0.5566249	0.2424271	0.4611377	0.9718188	0.8649086	0.9276861	0.7682339	0.9609941	0.8315698	0.9912008	0.8107357	0.6925012	0.9955397	0.3857478	0.5388835	0.3394032	0.3799643	0.9710319	0.8507888	0.6101675	0.1654900	0.7992603	0.0315804	0.1161590	0.0443860	0.1944588	0.9003436	0.8778524	0.1209983	0.7935144	0.0401286	0.0513077	0.2283667	0.4991682	0.9894951	0.9242043	0.7688299	0.0751448	0.5892530	0.0571749	0.5901461	0.9965725	0.9620485	0.1586910	0.4540044	0.9600087	0.0556830	0.9715820	0.0915742	0.4059593	0.3041236	0.2198454	0.5173815	0.0441080	0.1149809	0.2365191	0.9094957	0.0131407	0.2587369	0.6863813	0.6089164	0.6331244	0.9958684	0.3966891	0.1054343	0.9923819	0.4128092	0.0961913	0.8408533	0.0144227	0.4922112	0.9307017	0.7711254	0.0285601	0.9996988	0.3256964	0.3956453	0.1922045	0.8401726	0.3259452	0.8267194	0.6371181	0.8436432
4	1.0000000	0.3811597	0.2895162	0.4645189	0.9732587	1.0000000	0.9884478	0.7323718	0.2557215	0.6144590	0.9983082	0.5645709	0.1176264	0.0732999	0.3433963	0.1491681	0.8186720	0.5566277	0.2424259	0.4615287	0.9718229	0.8648244	0.9276880	0.7693212	0.9609944	0.8315807	0.9912008	0.8104988	0.6924745	0.9955300	0.3858989	0.5388838	0.3396586	0.3799636	0.9710319	0.8507844	0.6101731	0.1654894	0.7987391	0.0315801	0.1161583	0.0443860	0.1944641	0.9003414	0.8796343	0.1201626	0.7935145	0.0401285	0.0513981	0.2283671	0.4996138	0.9894953	0.9242008	0.7672442	0.0751446	0.5892531	0.0571741	0.5901643	0.9965723	0.9620480	0.1586909	0.4540061	0.9600141	0.0559269	0.9715811	0.0917335	0.4057928	0.3046106	0.2198436	0.5173815	0.0441090	0.1149809	0.2368558	0.9094890	0.0131406	0.2587358	0.6863818	0.6089176	0.6331137	0.9958554	0.3966763	0.1054330	0.9923820	0.4128568	0.0959867	0.8406444	0.0144231	0.4922274	0.9307013	0.7711254	0.0285600	0.9996988	0.3256964	0.3956450	0.1909752	0.8403980	0.3259452	0.8267263	0.6371181	0.8436451
5	1.0000000	0.3811597	0.2895156	0.4645156	0.9731779	1.0000000	0.9888700	0.7323615	0.2557333	0.6144444	0.9983059	0.5645709	0.1176264	0.0733830	0.3436965	0.1491681	0.8186552	0.5566304	0.2424247	0.4619120	0.9718271	0.8647413	0.9276898	0.7703853	0.9609947	0.8315915	0.9912007	0.8102685	0.6924483	0.9955206	0.3860469	0.5388840	0.3399083	0.3799629	0.9710319	0.8507804	0.6101800	0.1654888	0.7982343	0.0315797	0.1161573	0.0443860	0.1944718	0.9003392	0.8813572	0.1193420	0.7935146	0.0401283	0.0514862	0.2283675	0.5000504	0.9894957	0.9241957	0.7657405	0.0751444	0.5892532	0.0571733	0.5901823	0.9965721	0.9620472	0.1586907	0.4540078	0.9600195	0.0561618	0.9715803	0.0918884	0.4056287	0.3050855	0.2198419	0.5173814	0.0441105	0.1149808	0.2371872	0.9094825	0.0131404	0.2587346	0.6863823	0.6089187	0.6331033	0.9958429	0.3966637	0.1054317	0.9923822	0.4129036	0.0957888	0.8404397	0.0144234	0.4922433	0.9307008	0.7711254	0.0285599	0.9996988	0.3256964	0.3956447	0.1897737	0.8406188	0.3259452	0.8267330	0.6371181	0.8436470

0	1.0000000	0.3811597	0.2895186	0.4645330	0.9707221	1.0000000	1.0000000	0.7323843	0.2557068	0.6145198	0.9982059	0.5645709	0.1176264	0.0766376	0.3521445	0.1491681	0.8187420	0.5566161	0.2424309	0.4806108	0.9718068	0.8634355	0.9276802	0.8191776	0.9609931	0.8315361	0.9912011	0.8008911	0.6925838	0.9952165	0.3932015	0.5388828	0.3490953	0.3799666	0.9710319	0.8505126	0.6101572	0.1654919	0.7827478	0.0315810	0.1161598	0.0443860	0.1944546	0.9003505	0.9310916	0.0750019	0.7935142	0.0401291	0.0546629	0.2283654	0.5213361	0.9894948	0.9242067	0.7381625	0.0751455	0.5892526	0.0571774	0.5900898	0.9965726	0.9620487	0.1586915	0.4539991	0.9599926	0.0623107	0.9715848	0.0974978	0.4064741	0.3251476	0.2198507	0.5173816	0.0441071	0.1149810	0.2501542	0.9090582	0.0131411	0.2587404	0.6863798	0.6089129	0.6331575	0.9955759	0.3967289	0.1054384	0.9923818	0.4126616	0.0900310	0.8330098	0.0144217	0.4921613	0.9307032	0.7711253	0.0285602	0.9996988	0.3256964	0.3956462	0.1379662	0.8510954	0.3259452	0.8266980	0.6371181	0.8436371
1	1.0000000	0.3811597	0.3011527	0.4645294	0.9716380	1.0000000	0.9796750	0.7323833	0.2557080	0.6145043	0.9982060	0.5645709	0.1176264	0.0766456	0.3409139	0.1457051	0.8187241	0.5566191	0.2405768	0.4806119	0.9718108	0.8647524	0.9222928	0.8191775	0.9614762	0.8315475	0.9912010	0.8009158	0.6925572	0.9952165	0.3869073	0.5388831	0.3487336	0.3799658	0.9710319	0.8505134	0.6109242	0.1813585	0.7874631	0.0315808	0.1161597	0.0426709	0.1944554	0.9003482	0.9311014	0.0902082	0.7935143	0.0401289	0.0546629	0.2283658	0.5213360	0.9884070	0.9242063	0.7381625	0.0751453	0.5892527	0.0571765	0.5901089	0.9965726	0.9620487	0.1586914	0.4444528	0.9603206	0.0623107	0.9715838	0.0959654	0.4063000	0.3194712	0.2176858	0.5173816	0.0428954	0.1149809	0.2454329	0.9095514	0.0131410	0.2587392	0.6863803	0.6089141	0.6331462	0.9955759	0.3904867	0.1054370	0.9923818	0.4127116	0.0900304	0.8357579	0.0144220	0.4921775	0.9309124	0.7734973	0.0276819	0.9996988	0.3256964	0.3956459	0.1379616	0.8468522	0.3259452	0.8113990	0.6371181	0.8358269
2	1.0000000	0.3811597	0.3123803	0.4645258	0.9725252	1.0000000	0.9600928	0.7323761	0.2557164	0.6144889	0.9982060	0.5645709	0.1176264	0.0766509	0.3300685	0.1423335	0.8187065	0.5566220	0.2387537	0.4806130	0.9718148	0.8660486	0.9170233	0.8191776	0.9619497	0.8315588	0.9912009	0.8009402	0.6925389	0.9952165	0.3807409	0.5388833	0.3483806	0.3799651	0.9710319	0.8505142	0.6116761	0.1966695	0.7920297	0.0315806	0.1161594	0.0410242	0.1944608	0.9003459	0.9311034	0.1051394	0.7935143	0.0401288	0.0546629	0.2283663	0.5213358	0.9873494	0.9242028	0.7381625	0.0751451	0.5892529	0.0571757	0.5901276	0.9965724	0.9620481	0.1586912	0.4352093	0.9606433	0.0623107	0.9715829	0.0944743	0.4061284	0.3139269	0.2155557	0.5173815	0.0417248	0.1149809	0.2408294	0.9100353	0.0131408	0.2587380	0.6863808	0.6089153	0.6331352	0.9955758	0.3844663	0.1054356	0.9923818	0.4127608	0.0900299	0.8384462	0.0144224	0.4921896	0.9311153	0.7758096	0.0268311	0.9996988	0.3256964	0.3956456	0.1379584	0.8426952	0.3259452	0.7965363	0.6371181	0.8282704
3	1.0000000	0.3811597	0.3232157	0.4645224	0.9733846	1.0000000	0.9412262	0.7323571	0.2557385	0.6144739	0.9982061	0.5645709	0.1176264	0.0766510	0.3195951	0.1390509	0.8186891	0.5566249	0.2369611	0.4806141	0.9718188	0.8673244	0.9118693	0.8191779	0.9624138	0.8315698	0.9912008	0.8009642	0.6925360	0.9952165	0.3746995	0.5388835	0.3480362	0.3799643	0.9710319	0.8505153	0.6124136	0.2114443	0.7964523	0.0315804	0.1161590	0.0394433	0.1944751	0.9003436	0.9310905	0.1198005	0.7935144	0.0401286	0.0546629	0.2283667	0.5213357	0.9863214	0.9241932	0.7381625	0.0751448	0.5892530	0.0571749	0.5901461	0.9965720	0.9620466	0.1586910	0.4262590	0.9609608	0.0623107	0.9715820	0.0930232	0.4059593	0.3085115	0.2134598	0.5173815	0.0405946	0.1149809	0.2363436	0.9105100	0.0131407	0.2587369	0.6863813	0.6089164	0.6331244	0.9955758	0.3786656	0.1054343	0.9923819	0.4128092	0.0900294	0.8410762	0.0144227	0.4921939	0.9313121	0.7780637	0.0260070	0.9996988	0.3256964	0.3956453	0.1379581	0.8386226	0.3259452	0.7820955	0.6371181	0.8209595
4	1.0000000	0.3811597	0.3220378	0.4645189	0.9732969	1.0000000	0.9433742	0.7323223	0.2557790	0.6144590	0.9982062	0.5645709	0.1176264	0.0766443	0.3207117	0.1393179	0.8186720	0.5566277	0.2370513	0.4806152	0.9718229	0.8672023	0.9122175	0.8191783	0.9623859	0.8315807	0.9912008	0.8009878	0.6925539	0.9952165	0.3750748	0.5388838	0.3480882	0.3799636	0.9710319	0.8505168	0.6123734	0.2098345	0.7960196	0.0315801	0.1161583	0.0396407	0.1945014	0.9003414	0.9310574	0.1189864	0.7935145	0.0401285	0.0546629	0.2283671	0.5213355	0.9864100	0.9241754	0.7381625	0.0751446	0.5892531	0.0571741	0.5901643	0.9965712	0.9620436	0.1586909	0.4271407	0.9609507	0.0623107	0.9715811	0.0931435	0.4057928	0.3088963	0.2135608	0.5173815	0.0407176	0.1149809	0.2367085	0.9104839	0.0131406	0.2587358	0.6863818	0.6089176	0.6331137	0.9955758	0.3793354	0.1054330	0.9923820	0.4128568	0.0900289	0.8408625	0.0144231	0.4921879	0.9312933	0.7778891	0.0260870	0.9996988	0.3256964	0.3956450	0.1379615	0.8388795	0.3259452	0.7833584	0.6371181	0.8216985
5	1.0000000	0.3811597	0.3209010	0.4645156	0.9732099	1.0000000	0.9454436	0.7322719	0.2558373	0.6144445	0.9982062	0.5645709	0.1176264	0.0766309	0.3217899	0.1395779	0.8186552	0.5566304	0.2371400	0.4806162	0.9718272	0.8670819	0.9125581	0.8191791	0.9623586	0.8315915	0.9912007	0.8010110	0.6925923	0.9952165	0.3754425	0.5388840	0.3481392	0.3799629	0.9710319	0.8505187	0.6123356	0.2082810	0.7956005	0.0315797	0.1161573	0.0398302	0.1945394	0.9003391	0.9310048	0.1181871	0.7935146	0.0401283	0.0546629	0.2283674	0.5213354	0.9864963	0.9241496	0.7381625	0.0751444	0.5892532	0.0571733	0.5901823	0.9965701	0.9620392	0.1586907	0.4279945	0.9609410	0.0623107	0.9715803	0.0932606	0.4056287	0.3092715	0.2136601	0.5173814	0.0408389	0.1149808	0.2370783	0.9104585	0.0131404	0.2587346	0.6863823	0.6089187	0.6331033	0.9955757	0.3800091	0.1054317	0.9923822	0.4129036	0.0900284	0.8406530	0.0144234	0.4921716	0.9312751	0.7777190	0.0261645	0.9996988	0.3256964	0.3956447	0.1379686	0.8391311	0.3259452	0.7845752	0.6371181	0.8224135

0	1.0000000	0.3811597	0.2895186	0.4645330	0.9707221	1.0000000	1.0000000	0.7323843	0.2557068	0.6145198	0.9982059	0.5645709	0.1176264	0.0766376	0.3521445	0.1491681	0.8187420	0.5566161	0.2424309	0.4806108	0.9718068	0.8634355	0.9276802	0.8191776	0.9609931	0.8315361	0.9912011	0.8008911	0.6925838	0.9952165	0.3932015	0.5388828	0.3490953	0.3799666	0.9710319	0.8505126	0.6101572	0.1654919	0.7827478	0.0315810	0.1161598	0.0443860	0.1944546	0.9003505	0.9310916	0.0750019	0.7935142	0.0401291	0.0546629	0.2283654	0.5213361	0.9894948	0.9242067	0.7381625	0.0751455	0.5892526	0.0571774	0.5900898	0.9965726	0.9620487	0.1586915	0.4539991	0.9599926	0.0623107	0.9715848	0.0974978	0.4064741	0.3251476	0.2198507	0.5173816	0.0441071	0.1149810	0.2501542	0.9090582	0.0131411	0.2587404	0.6863798	0.6089129	0.6331575	0.9955759	0.3967289	0.1054384	0.9923818	0.4126616	0.0900310	0.8330098	0.0144217	0.4921613	0.9307032	0.7711253	0.0285602	0.9996988	0.3256964	0.3956462	0.1379662	0.8510954	0.3259452	0.8266980	0.6371181	0.8436371
1	1.0000000	0.3811597	0.2895180	0.4645294	0.9707221	1.0000000	1.0000000	0.7323843	0.2486191	0.6147650	0.9982060	0.5704773	0.1149966	0.0766461	0.3521447	0.1491681	0.8187241	0.5448878	0.2393471	0.4806119	0.9721732	0.8633750	0.9235413	0.8191775	0.9609934	0.8308391	0.9913273	0.8009169	0.6924356	0.9952165	0.3928703	0.5467598	0.3491216	0.3775918	0.9710319	0.8509723	0.6174440	0.1654912	0.7827473	0.0309444	0.1161597	0.0443860	0.1939692	0.8884857	0.9311027	0.0749982	0.7971679	0.0401289	0.0535371	0.2432783	0.5148609	0.9894949	0.9242068	0.7381625	0.0751453	0.5892527	0.0561833	0.5901089	0.9965726	0.9620488	0.1586914	0.4540009	0.9599980	0.0623107	0.9717889	0.0974978	0.4063000	0.3251469	0.2173089	0.5173816	0.0441071	0.1149809	0.2501541	0.9100025	0.0131410	0.2587392	0.6863803	0.5993036	0.6265742	0.9955759	0.3967154	0.1054370	0.9924010	0.4127116	0.0900304	0.8329725	0.0144220	0.4921782	0.9307027	0.7711254	0.0285602	0.9986597	0.3256964	0.3886648	0.1482006	0.8343668	0.3259452	0.8267053	0.6460649	0.8198767
2	1.0000000	0.3811597	0.2895174	0.4645258	0.9707220	1.0000000	1.0000000	0.7323843	0.2417721	0.6150019	0.9982060	0.5761878	0.1124456	0.0766544	0.3521448	0.1491681	0.8187065	0.5334165	0.2363149	0.4806130	0.9725332	0.8633153	0.9194931	0.8191775	0.9609937	0.8301531	0.9914509	0.8009484	0.6922905	0.9952165	0.3925458	0.5544860	0.3491484	0.3752583	0.9710319	0.8514220	0.6245822	0.1654906	0.7827467	0.0303227	0.1161596	0.0443860	0.1934976	0.8768818	0.9311137	0.0749946	0.8007416	0.0401288	0.0524416	0.2576296	0.5085159	0.9894949	0.9242070	0.7381625	0.0751451	0.5892529	0.0552072	0.5901276	0.9965726	0.9620489	0.1586912	0.4540027	0.9600033	0.0623107	0.9719895	0.0974978	0.4061284	0.3251463	0.2148080	0.5173815	0.0441071	0.1149809	0.2501541	0.9109287	0.0131408	0.2587380	0.6863808	0.5899747	0.6201978	0.9955758	0.3967022	0.1054356	0.9924197	0.4127608	0.0900299	0.8329373	0.0144224	0.4921948	0.9307022	0.7711254	0.0285602	0.9976813	0.3256964	0.3818167	0.1582039	0.8179777	0.3259452	0.8267124	0.6539702	0.7968883
3	1.0000000	0.3811597	0.2895168	0.4645224	0.9707220	1.0000000	1.0000000	0.7323844	0.2351574	0.6152265	0.9982061	0.5817089	0.1099709	0.0766626	0.3521450	0.1491681	0.8186891	0.5221967	0.2333333	0.4806141	0.9728870	0.8632563	0.9155335	0.8191775	0.9609941	0.8294779	0.9915719	0.8009914	0.6921484	0.9952165	0.3922278	0.5620643	0.3491763	0.3729653	0.9710319	0.8518619	0.6315749	0.1654900	0.7827462	0.0297154	0.1161595	0.0443860	0.1930394	0.8655336	0.9311244	0.0749911	0.8042370	0.0401286	0.0513756	0.2714404	0.5022985	0.9894949	0.9242071	0.7381625	0.0751448	0.5892530	0.0542486	0.5901461	0.9965726	0.9620490	0.1586910	0.4540044	0.9600085	0.0623107	0.9721864	0.0974978	0.4059593	0.3251458	0.2123473	0.5173815	0.0441071	0.1149809	0.2501541	0.9118373	0.0131407	0.2587369	0.6863813	0.5809182	0.6140215	0.9955758	0.3966891	0.1054343	0.9924379	0.4128092	0.0900294	0.8329058	0.0144227	0.4922112	0.9307017	0.7711254	0.0285602	0.9967599	0.3256964	0.3750993	0.1679815	0.8019213	0.3259452	0.8267194	0.6609552	0.7746468
4	1.0000000	0.3811597	0.2895162	0.4645189	0.9707219	1.0000000	1.0000000	0.7323844	0.2358550	0.6151735	0.9982062	0.5811406	0.1102001	0.0766707	0.3521452	0.1491681	0.8186720	0.5229542	0.2334842	0.4806152	0.9728722	0.8631981	0.9158015	0.8191774	0.9609944	0.8295216	0.9915642	0.8010501	0.6921293	0.9952165	0.3922474	0.5616207	0.3492059	0.3730861	0.9710319	0.8518333	0.6311411	0.1654894	0.7827457	0.0297588	0.1161594	0.0443860	0.1930796	0.8663018	0.9311349	0.0749876	0.8040021	0.0401285	0.0514643	0.2698193	0.5026812	0.9894950	0.9242073	0.7381625	0.0751446	0.5892531	0.0543006	0.5901643	0.9965726	0.9620491	0.1586909	0.4540061	0.9600136	0.0623107	0.9721746	0.0974978	0.4057928	0.3251452	0.2124662	0.5173815	0.0441071	0.1149809	0.2501541	0.9117856	0.0131406	0.2587358	0.6863818	0.5817366	0.6146111	0.9955758	0.3966763	0.1054330	0.9924364	0.4128568	0.0900289	0.8328792	0.0144231	0.4922274	0.9307013	0.7711254	0.0285602	0.9969313	0.3256964	0.3754913	0.1672990	0.8029230	0.3259452	0.8267263	0.6581803	0.7768905
5	1.0000000	0.3811597	0.2895156	0.4645156	0.9707219	1.0000000	1.0000000	0.7323844	0.2365288	0.6151095	0.9982062	0.5805912	0.1104224	0.0766786	0.3521454	0.1491681	0.8186552	0.5236951	0.2336326	0.4806162	0.9728577	0.8631406	0.9160636	0.8191774	0.9609947	0.8295647	0.9915566	0.8011241	0.6921105	0.9952165	0.3922666	0.5611856	0.3492372	0.3732048	0.9710319	0.8518052	0.6307160	0.1654888	0.7827452	0.0298011	0.1161593	0.0443860	0.1931187	0.8670561	0.9311453	0.0749841	0.8037723	0.0401283	0.0515505	0.2682599	0.5030561	0.9894950	0.9242074	0.7381625	0.0751444	0.5892532	0.0543516	0.5901823	0.9965726	0.9620492	0.1586907	0.4540078	0.9600186	0.0623107	0.9721631	0.0974977	0.4056287	0.3251446	0.2125831	0.5173814	0.0441071	0.1149808	0.2501540	0.9117348	0.0131404	0.2587346	0.6863823	0.5825312	0.6151821	0.9955757	0.3966637	0.1054317	0.9924350	0.4129036	0.0900284	0.8328574	0.0144234	0.4922433	0.9307008	0.7711254	0.0285602	0.9970927	0.3256964	0.3758758	0.1666319	0.8039045	0.3259452	0.8267330	0.6557284	0.7790614

0	1.0000000	0.3811597	0.2895186	0.4645330	0.9707221	1.0000000	1.0000000	0.7323843	0.2557068	0.6145198	0.9982059	0.5645709	0.1176264	0.0766376	0.3521445	0.1491681	0.8187420	0.5566161	0.2424309	0.4806108	0.9718068	0.8634355	0.9276802	0.8191776	0.9609931	0.8315361	0.9912011	0.8008911	0.6925838	0.9952165	0.3932015	0.5388828	0.3490953	0.3799666	0.9710319	0.8505126	0.6101572	0.1654919	0.7827478	0.0315810	0.1161598	0.0443860	0.1944546	0.9003505	0.9310916	0.0750019	0.7935142	0.0401291	0.0546629	0.2283654	0.5213361	0.9894948	0.9242067	0.7381625	0.0751455	0.5892526	0.0571774	0.5900898	0.9965726	0.9620487	0.1586915	0.4539991	0.9599926	0.0623107	0.9715848	0.0974978	0.4064741	0.3251476	0.2198507	0.5173816	0.0441071	0.1149810	0.2501542	0.9090582	0.0131411	0.2587404	0.6863798	0.6089129	0.6331575	0.9955759	0.3967289	0.1054384	0.9923818	0.4126616	0.0900310	0.8330098	0.0144217	0.4921613	0.9307032	0.7711253	0.0285602	0.9996988	0.3256964	0.3956462	0.1379662	0.8510954	0.3259452	0.8266980	0.6371181	0.8436371
1	0.9755296	0.3811611	0.2912799	0.4645294	0.9707220	0.9916858	1.0000000	0.7374568	0.2557068	0.6145043	0.9982059	0.5779943	0.1176267	0.0766460	0.3521447	0.1491689	0.8187241	0.5566191	0.2400161	0.4806105	0.9718108	0.8648392	0.9276822	0.8191754	0.9609929	0.8296759	0.9912392	0.7924375	0.6927653	0.9952165	0.3896884	0.5388829	0.3491215	0.3799682	0.9710315	0.8518023	0.6101599	0.1654912	0.7871290	0.0314174	0.1161597	0.0443860	0.1944546	0.9003482	0.9311025	0.0749982	0.7971116	0.0401290	0.0546630	0.2519922	0.5206109	0.9894949	0.9251292	0.7381603	0.0751457	0.5892515	0.0571765	0.5816583	0.9965726	0.9620485	0.1586917	0.4400890	0.9599980	0.0600182	0.9715838	0.0974983	0.4063000	0.3251469	0.2198498	0.5173812	0.0441071	0.1149822	0.2501541	0.9090595	0.0131410	0.2587392	0.6863803	0.6089141	0.6331481	0.9955759	0.3967160	0.1138367	0.9923818	0.4127116	0.0900304	0.8329722	0.0142400	0.4921781	0.9307027	0.7711246	0.0285602	0.9996987	0.3256992	0.3893208	0.1379614	0.8430387	0.3259462	0.8264462	0.6371142	0.8436392
2	0.9521084	0.3811708	0.2929796	0.4645258	0.9707217	0.9835963	1.0000000	0.7424091	0.2557068	0.6144889	0.9982059	0.5909724	0.1176287	0.0766539	0.3521455	0.1491745	0.8187065	0.5566220	0.2376428	0.4806019	0.9718147	0.8662208	0.9276842	0.8191610	0.9609896	0.8278450	0.9912766	0.7842097	0.6929438	0.9952163	0.3862471	0.5388818	0.3491473	0.3799835	0.9710283	0.8530638	0.6101626	0.1654906	0.7913721	0.0312577	0.1161596	0.0443861	0.1944546	0.9003459	0.9311121	0.0749946	0.8006299	0.0401290	0.0546632	0.2747301	0.5199029	0.9894949	0.9260321	0.7381449	0.0751481	0.5892431	0.0571758	0.5733510	0.9965726	0.9620470	0.1586939	0.4266201	0.9600033	0.0578100	0.9715829	0.0975016	0.4061284	0.3251463	0.2198541	0.5173785	0.0441071	0.1149905	0.2501541	0.9090608	0.0131409	0.2587381	0.6863808	0.6089153	0.6331494	0.9955758	0.3967064	0.1220598	0.9923818	0.4127608	0.0900299	0.8329350	0.0140629	0.4921940	0.9307022	0.7711195	0.0285602	0.9996987	0.3257177	0.3831174	0.1379568	0.8351456	0.3259534	0.8262010	0.6370884	0.8436412
3	0.9296915	0.3811962	0.2946200	0.4645224	0.9707209	0.9757256	1.0000000	0.7472439	0.2557068	0.6144739	0.9982056	0.6035197	0.1176341	0.0766608	0.3521472	0.1491893	0.8186891	0.5566249	0.2353114	0.4805773	0.9718186	0.8675807	0.9276861	0.8191231	0.9609804	0.8260428	0.9913131	0.7762020	0.6931206	0.9952159	0.3828771	0.5388787	0.3491728	0.3800254	0.9710202	0.8542979	0.6101652	0.1654900	0.7954814	0.0311017	0.1161595	0.0443864	0.1944546	0.9003436	0.9311193	0.0749911	0.8040708	0.0401292	0.0546638	0.2966138	0.5192141	0.9894949	0.9269158	0.7381049	0.0751548	0.5892209	0.0571752	0.5651658	0.9965726	0.9620428	0.1587000	0.4135784	0.9600085	0.0556831	0.9715820	0.0975105	0.4059593	0.3251458	0.2198683	0.5173715	0.0441071	0.1150126	0.2501541	0.9090620	0.0131408	0.2587369	0.6863813	0.6089164	0.6331712	0.9955758	0.3967031	0.1301114	0.9923818	0.4128092	0.0900294	0.8328982	0.0138902	0.4922086	0.9307017	0.7711059	0.0285602	0.9996985	0.3257662	0.3770348	0.1379527	0.8274127	0.3259723	0.8259619	0.6370228	0.8436431
4	0.9327061	0.3812429	0.2944411	0.4645190	0.9707196	0.9763819	1.0000000	0.7468915	0.2557068	0.6144590	0.9982051	0.6022103	0.1176440	0.0766667	0.3521501	0.1492165	0.8186720	0.5566276	0.2354399	0.4805313	0.9718223	0.8674545	0.9276880	0.8190533	0.9609631	0.8261405	0.9913107	0.7768876	0.6930874	0.9952151	0.3830933	0.5388726	0.3491980	0.3801029	0.9710053	0.8542161	0.6101677	0.1654894	0.7950793	0.0311127	0.1161594	0.0443869	0.1944546	0.9003414	0.9311232	0.0749876	0.8038334	0.0401298	0.0546650	0.2940809	0.5192714	0.9894950	0.9268581	0.7380322	0.0751673	0.5891801	0.0571748	0.5655517	0.9965726	0.9620350	0.1587112	0.4148622	0.9600136	0.0559270	0.9715811	0.0975268	0.4057928	0.3251452	0.2198960	0.5173585	0.0441071	0.1150532	0.2501541	0.9090632	0.0131408	0.2587358	0.6863817	0.6089175	0.6332201	0.9955758	0.3967081	0.1295952	0.9923819	0.4128568	0.0900289	0.8328619	0.0139038	0.4922214	0.9307013	0.7710811	0.0285602	0.9996983	0.3258547	0.3774159	0.1379493	0.8278970	0.3260072	0.8259872	0.6369065	0.8436450
5	0.9355915	0.3813100	0.2942685	0.4645158	0.9707176	0.9770204	1.0000000	0.7465474	0.2557068	0.6144444	0.9982044	0.6009360	0.1176582	0.0766714	0.3521542	0.1492556	0.8186552	0.5566303	0.2355711	0.4804644	0.9718261	0.8673302	0.9276898	0.8189526	0.9609379	0.8262366	0.9913084	0.7775559	0.6930579	0.9952139	0.3833084	0.5388636	0.3492228	0.3802152	0.9709840	0.8541362	0.6101702	0.1654889	0.7946899	0.0311235	0.1161593	0.0443876	0.1944546	0.9003392	0.9311241	0.0749842	0.8035983	0.0401308	0.0546668	0.2916610	0.5193343	0.9894950	0.9268017	0.7379289	0.0751854	0.5891212	0.0571746	0.5659318	0.9965726	0.9620237	0.1587276	0.4161052	0.9600186	0.0561619	0.9715803	0.0975503	0.4056287	0.3251446	0.2199369	0.5173396	0.0441071	0.1151120	0.2501540	0.9090644	0.0131408	0.2587349	0.6863819	0.6089186	0.6332952	0.9955758	0.3967214	0.1290898	0.9923819	0.4129036	0.0900285	0.8328260	0.0139171	0.4922324	0.9307009	0.7710453	0.0285602	0.9996979	0.3259814	0.3778017	0.1379465	0.8283715	0.3260576	0.8260103	0.6367462	0.8436467

